project_short_name,case_barcode,sample_barcode,aliquot_barcode,HGNC_gene_symbol,gene_id,normalized_count,original_gene_symbol,platform
TCGA-KIRP,TCGA-SX-A7SM,TCGA-SX-A7SM-01A,TCGA-SX-A7SM-01A-11R-A355-07,METTL6,131965,220.6546,METTL6,IlluminaHiSeq
TCGA-KIRP,TCGA-IZ-8196,TCGA-IZ-8196-01A,TCGA-IZ-8196-01A-11R-2404-07,WASF2,10163,4882.9114,WASF2,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JK,TCGA-2Z-A9JK-01A,TCGA-2Z-A9JK-01A-11R-A42S-07,CTAGE1,64693,5.0858,CTAGE1,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JK,TCGA-2Z-A9JK-01A,TCGA-2Z-A9JK-01A-11R-A42S-07,THUMPD2,80745,182.3631,THUMPD2,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JV,TCGA-5P-A9JV-01A,TCGA-5P-A9JV-01A-12R-A42S-07,MTMR2,8898,804.8732,MTMR2,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9KA,TCGA-5P-A9KA-01A,TCGA-5P-A9KA-01A-11R-A42S-07,OR52B6,340980,0.5277,OR52B6,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47M,TCGA-B1-A47M-01A,TCGA-B1-A47M-01A-11R-A24Z-07,FAXC,84553,106.7599,C6orf168,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7058,TCGA-BQ-7058-01A,TCGA-BQ-7058-01A-11R-1965-07,GUSBP2,387036,13.6223,GUSBL1,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-5560,TCGA-DW-5560-01A,TCGA-DW-5560-01A-01R-1592-07,FFAR3,2865,24.2555,FFAR3,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7053,TCGA-BQ-7053-01A,TCGA-BQ-7053-01A-11R-1965-07,ANXA7,310,3655.2618,ANXA7,IlluminaHiSeq
TCGA-KIRP,TCGA-KV-A6GD,TCGA-KV-A6GD-01A,TCGA-KV-A6GD-01A-11R-A31O-07,PDGFRB,5159,1675.6892,PDGFRB,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A562,TCGA-MH-A562-01A,TCGA-MH-A562-01A-11R-A26U-07,LILRB5,10990,27.761,LILRB5,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5881,TCGA-BQ-5881-01A,TCGA-BQ-5881-01A-11R-1592-07,ZNF805,390980,144.9067,ZNF805,IlluminaHiSeq
TCGA-KIRP,TCGA-IZ-8196,TCGA-IZ-8196-01A,TCGA-IZ-8196-01A-11R-2404-07,MED23,9439,1043.3996,MED23,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5886,TCGA-BQ-5886-01A,TCGA-BQ-5886-01A-11R-1592-07,PLAC8,51316,22.4057,PLAC8,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7837,TCGA-DW-7837-01A,TCGA-DW-7837-01A-11R-2139-07,GLUD2,2747,909.1904,GLUD2,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PX,TCGA-UZ-A9PX-01A,TCGA-UZ-A9PX-01A-11R-A42S-07,TIGD1,200765,217.7761,TIGD1,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7056,TCGA-BQ-7056-01A,TCGA-BQ-7056-01A-11R-1965-07,CHGB,1114,48.8257,CHGB,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A8S0,TCGA-Y8-A8S0-01A,TCGA-Y8-A8S0-01A-11R-A37K-07,APPBP2,10513,1247.3581,APPBP2,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A898,TCGA-Y8-A898-01A,TCGA-Y8-A898-01A-11R-A355-07,OPA3,80207,716.4804,OPA3,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8630,TCGA-A4-8630-01A,TCGA-A4-8630-01A-11R-2404-07,CHORDC1,26973,324.0601,CHORDC1,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7056,TCGA-BQ-7056-01A,TCGA-BQ-7056-01A-11R-1965-07,DCX,1641,11.7855,DCX,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A6HP,TCGA-A4-A6HP-01A,TCGA-A4-A6HP-01A-11R-A31O-07,APPBP2,10513,629.521,APPBP2,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-5398,TCGA-B1-5398-01A,TCGA-B1-5398-01A-02R-1592-07,ZNF483,158399,8.7446,ZNF483,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55W,TCGA-MH-A55W-01A,TCGA-MH-A55W-01A-11R-A26U-07,COL9A3,1299,342.4885,COL9A3,IlluminaHiSeq
TCGA-KIRP,TCGA-KV-A6GD,TCGA-KV-A6GD-01A,TCGA-KV-A6GD-01A-11R-A31O-07,TM6SF2,53345,60.4712,TM6SF2,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8311,TCGA-A4-8311-01A,TCGA-A4-8311-01A-11R-2404-07,BZW1,9689,2273.9532,BZW1,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K0,TCGA-5P-A9K0-01A,TCGA-5P-A9K0-01A-11R-A42S-07,MSMP,692094,31.8248,MSMP,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3473,TCGA-AL-3473-01A,TCGA-AL-3473-01A-01R-1193-07,,149469,11.031,C1orf84,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A657,TCGA-B1-A657-01A,TCGA-B1-A657-01A-11R-A31O-07,EGFEM1P,93556,2.1131,C3orf50,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-7332,TCGA-B1-7332-01A,TCGA-B1-7332-01A-11R-A32Z-07,ZBTB18,10472,1826.9386,ZNF238,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6797,TCGA-G7-6797-01A,TCGA-G7-6797-01A-11R-1965-07,KIAA0368,23392,2091.7625,KIAA0368,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A855,TCGA-MH-A855-01A,TCGA-MH-A855-01A-11R-A355-07,UNC93A,54346,0.4073,UNC93A,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SU,TCGA-SX-A7SU-01A,TCGA-SX-A7SU-01A-11R-A36F-07,MBP,4155,907.0918,MBP,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40U,TCGA-IA-A40U-01A,TCGA-IA-A40U-01A-11R-A24Z-07,GAS5,60674,1481.8498,GAS5,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JS,TCGA-2Z-A9JS-01A,TCGA-2Z-A9JS-01A-21R-A42S-07,GNPDA2,132789,514.6948,GNPDA2,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A5W7,TCGA-B9-A5W7-01A,TCGA-B9-A5W7-01A-11R-A31O-07,KCNJ15,3772,1613.1206,KCNJ15,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J3,TCGA-2Z-A9J3-01A,TCGA-2Z-A9J3-01A-12R-A38C-07,ACOT8,10005,424.1839,ACOT8,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4114,TCGA-B9-4114-01A,TCGA-B9-4114-01A-01R-1193-07,,286076,7.8023,BREA2,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5883,TCGA-BQ-5883-01A,TCGA-BQ-5883-01A-11R-1592-07,NCLN,56926,1439.0317,NCLN,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-7268,TCGA-B9-7268-01A,TCGA-B9-7268-01A-11R-A32Z-07,GALNT11,63917,5877.5835,GALNT11,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-7268,TCGA-B9-7268-01A,TCGA-B9-7268-01A-11R-A32Z-07,NAPA,8775,3450.2671,NAPA,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A654,TCGA-B1-A654-01A,TCGA-B1-A654-01A-11R-A31O-07,FOXM1,2305,87.6747,FOXM1,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NK,TCGA-HE-A5NK-01A,TCGA-HE-A5NK-01A-11R-A26U-07,B3GAT2,135152,7.948,B3GAT2,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-8121,TCGA-B3-8121-01A,TCGA-B3-8121-01A-21R-2404-07,C10orf111,221060,2.1858,C10orf111,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JN,TCGA-2Z-A9JN-01A,TCGA-2Z-A9JN-01A-21R-A42S-07,SMNDC1,10285,449.4863,SMNDC1,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A40X,TCGA-IA-A40X-01A,TCGA-IA-A40X-01A-11R-A24Z-07,HMG20B,10362,2318.4594,HMG20B,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55Z,TCGA-MH-A55Z-01A,TCGA-MH-A55Z-01A-11R-A26U-07,PDE6B,5158,518.7602,PDE6B,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71V,TCGA-SX-A71V-01A,TCGA-SX-A71V-01A-11R-A33Z-07,IRF6,3664,204.6531,IRF6,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4617,TCGA-B9-4617-01A,TCGA-B9-4617-01A-01R-1193-07,TCAF2,285966,125.6028,FAM115C,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SL,TCGA-SX-A7SL-01A,TCGA-SX-A7SL-01A-11R-A355-07,IDH3G,3421,1507.3389,IDH3G,IlluminaHiSeq
TCGA-KIRP,TCGA-IA-A83W,TCGA-IA-A83W-01A,TCGA-IA-A83W-01A-11R-A355-07,VPS52,6293,1470.304,VPS52,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NL,TCGA-HE-A5NL-01A,TCGA-HE-A5NL-01A-11R-A26U-07,RASSF9,9182,4.2017,RASSF9,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93X,TCGA-4A-A93X-01A,TCGA-4A-A93X-01A-11R-A37K-07,ZWINT,11130,319.1955,ZWINT,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3467,TCGA-AL-3467-01A,TCGA-AL-3467-01A-02R-1351-07,FAM118A,55007,180.1029,FAM118A,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-7502,TCGA-G7-7502-01A,TCGA-G7-7502-01A-11R-2204-07,NADK,65220,729.765,NADK,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7050,TCGA-BQ-7050-01A,TCGA-BQ-7050-01A-11R-1965-07,HEATR5A,25938,592.1667,HEATR5A,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71U,TCGA-SX-A71U-01A,TCGA-SX-A71U-01A-12R-A33Z-07,LRTOMT,220074,347.9615,LRTOMT,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PR,TCGA-UZ-A9PR-01A,TCGA-UZ-A9PR-01A-11R-A42S-07,C6orf118,168090,1.0406,C6orf118,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5893,TCGA-BQ-5893-01A,TCGA-BQ-5893-01A-11R-1592-07,LINC00930,100144604,0.37,LOC100144604,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3471,TCGA-AL-3471-01A,TCGA-AL-3471-01A-02R-1351-07,C9orf172,389813,19.2528,C9orf172,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6790,TCGA-G7-6790-01A,TCGA-G7-6790-01A-11R-1965-07,NOP14,8602,685.5484,NOP14,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7836,TCGA-DW-7836-01A,TCGA-DW-7836-01A-11R-2139-07,CNOT1,23019,2663.5465,CNOT1,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-A9DD,TCGA-GL-A9DD-01A,TCGA-GL-A9DD-01A-11R-A37K-07,NUDT12,83594,393.0963,NUDT12,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PR,TCGA-UZ-A9PR-01A,TCGA-UZ-A9PR-01A-11R-A42S-07,TGFBR3,7049,1050.2948,TGFBR3,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7584,TCGA-A4-7584-01A,TCGA-A4-7584-01A-11R-2139-07,DYNLRB1,83658,2891.2097,DYNLRB1,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-A7UZ,TCGA-A4-A7UZ-01A,TCGA-A4-A7UZ-01A-12R-A355-07,PDRG1,81572,757.9061,PDRG1,IlluminaHiSeq
TCGA-KIRP,TCGA-IZ-A6M8,TCGA-IZ-A6M8-01A,TCGA-IZ-A6M8-01A-11R-A31O-07,HNF4A,3172,1044.4669,HNF4A,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-6795,TCGA-G7-6795-01A,TCGA-G7-6795-01A-11R-1965-07,FAT1,2195,11608.3166,FAT1,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4114,TCGA-B9-4114-01A,TCGA-B9-4114-01A-01R-1193-07,,29053,3.0342,PRO0628,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3925,TCGA-B3-3925-01A,TCGA-B3-3925-01A-02R-1351-07,SRSF11,9295,3364.6065,SFRS11,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7585,TCGA-A4-7585-01A,TCGA-A4-7585-01A-11R-2139-07,IP6K1,9807,1439.7106,IP6K1,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-AAVK,TCGA-P4-AAVK-01A,TCGA-P4-AAVK-01A-11R-A42S-07,DDX52,11056,561.5627,DDX52,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-A4TM,TCGA-G7-A4TM-01A,TCGA-G7-A4TM-01A-11R-A31O-07,AQP4,361,49.6316,AQP4,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7837,TCGA-DW-7837-01A,TCGA-DW-7837-01A-11R-2139-07,OSBPL11,114885,877.4617,OSBPL11,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-7048,TCGA-BQ-7048-01A,TCGA-BQ-7048-01A-11R-1965-07,RNF126,55658,751.4187,RNF126,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JL,TCGA-2Z-A9JL-01A,TCGA-2Z-A9JL-01A-11R-A42S-07,FADS3,3995,539.7528,FADS3,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7915,TCGA-A4-7915-01A,TCGA-A4-7915-01A-11R-2204-07,CDC42EP2,10435,440.0893,CDC42EP2,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A561,TCGA-MH-A561-01A,TCGA-MH-A561-01A-11R-A26U-07,ADD1,118,7607.0981,ADD1,IlluminaHiSeq
TCGA-KIRP,TCGA-2K-A9WE,TCGA-2K-A9WE-01A,TCGA-2K-A9WE-01A-11R-A38C-07,HLA-DMB,3109,5735.1997,HLA-DMB,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9K2,TCGA-5P-A9K2-01A,TCGA-5P-A9K2-01A-11R-A42S-07,TNFRSF4,7293,8.8009,TNFRSF4,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3466,TCGA-AL-3466-01A,TCGA-AL-3466-01A-02R-1351-07,SLC25A11,8402,574.7053,SLC25A11,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JJ,TCGA-2Z-A9JJ-01A,TCGA-2Z-A9JJ-01A-11R-A42S-07,FAM71F2,346653,10.8736,FAM71F2,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93Y,TCGA-4A-A93Y-01A,TCGA-4A-A93Y-01A-11R-A37K-07,ACACA,31,704.928,ACACA,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7288,TCGA-A4-7288-01A,TCGA-A4-7288-01A-11R-A32Z-07,GNB3,2784,0.9915,GNB3,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4113,TCGA-B9-4113-01A,TCGA-B9-4113-01A-01R-1193-07,PLA1A,51365,172.3492,PLA1A,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PX,TCGA-UZ-A9PX-01A,TCGA-UZ-A9PX-01A-11R-A42S-07,SLC4A9,83697,0.7695,SLC4A9,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PU,TCGA-UZ-A9PU-01A,TCGA-UZ-A9PU-01A-11R-A42S-07,HIST1H3G,8355,0.7734,HIST1H3G,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NL,TCGA-HE-A5NL-01A,TCGA-HE-A5NL-01A-11R-A26U-07,SLC22A23,63027,148.605,SLC22A23,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93Y,TCGA-4A-A93Y-01A,TCGA-4A-A93Y-01A-11R-A37K-07,ABCA3,21,1455.0795,ABCA3,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PK,TCGA-UZ-A9PK-01A,TCGA-UZ-A9PK-01A-11R-A38C-07,MAN2B2,23324,1255.6801,MAN2B2,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7836,TCGA-DW-7836-01A,TCGA-DW-7836-01A-11R-2139-07,HMGN2P46,283651,30.977,C15orf21,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PQ,TCGA-UZ-A9PQ-01A,TCGA-UZ-A9PQ-01A-11R-A42S-07,ADGRG1,9289,10046.4399,GPR56,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JV,TCGA-5P-A9JV-01A,TCGA-5P-A9JV-01A-12R-A42S-07,FRAT2,23401,165.4603,FRAT2,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J7,TCGA-2Z-A9J7-01A,TCGA-2Z-A9J7-01A-11R-A38C-07,ZNF232,7775,262.5809,ZNF232,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JL,TCGA-2Z-A9JL-01A,TCGA-2Z-A9JL-01A-11R-A42S-07,ATXN2L,11273,2801.99,ATXN2L,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SQ,TCGA-SX-A7SQ-01A,TCGA-SX-A7SQ-01A-12R-A36F-07,TM6SF2,53345,12.5965,TM6SF2,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5893,TCGA-BQ-5893-01A,TCGA-BQ-5893-01A-11R-1592-07,PKLR,5313,4.3803,PKLR,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JN,TCGA-2Z-A9JN-01A,TCGA-2Z-A9JN-01A-21R-A42S-07,CXCL13,10563,4.7089,CXCL13,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-7268,TCGA-B9-7268-01A,TCGA-B9-7268-01A-11R-A32Z-07,HES1,3280,740.8585,HES1,IlluminaHiSeq
TCGA-KIRP,TCGA-F9-A7Q0,TCGA-F9-A7Q0-01A,TCGA-F9-A7Q0-01A-11R-A36F-07,LINC00202-1,387644,20.7175,NCRNA00202,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A562,TCGA-MH-A562-01A,TCGA-MH-A562-01A-11R-A26U-07,GRID2IP,392862,13.8805,GRID2IP,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-A5EB,TCGA-P4-A5EB-01A,TCGA-P4-A5EB-01A-11R-A28H-07,,389517,3.7793,SPDYE8P,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-A44B,TCGA-B9-A44B-01A,TCGA-B9-A44B-01A-11R-A24Z-07,DEF8,54849,1492.6108,DEF8,IlluminaHiSeq
TCGA-KIRP,TCGA-V9-A7HT,TCGA-V9-A7HT-01A,TCGA-V9-A7HT-01A-11R-A33Z-07,RNGTT,8732,349.7113,RNGTT,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9JE,TCGA-2Z-A9JE-01A,TCGA-2Z-A9JE-01A-11R-A42S-07,SUPT5H,6829,3054.4828,SUPT5H,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3468,TCGA-AL-3468-01A,TCGA-AL-3468-01A-02R-1351-07,NUAK2,81788,540.4072,NUAK2,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9KC,TCGA-5P-A9KC-01A,TCGA-5P-A9KC-01A-11R-A42S-07,,387628,2.1274,KGFLP1,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4116,TCGA-B9-4116-01A,TCGA-B9-4116-01A-02R-1351-07,FAM187B,148109,0.7809,FAM187B,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7834,TCGA-DW-7834-01A,TCGA-DW-7834-01A-11R-2139-07,TMEM158,25907,299.5614,TMEM158,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4113,TCGA-B9-4113-01A,TCGA-B9-4113-01A-01R-1193-07,TMC8,147138,443.6118,TMC8,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NI,TCGA-HE-A5NI-01A,TCGA-HE-A5NI-01A-11R-A26U-07,ASIC2,40,35.7143,ACCN1,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PQ,TCGA-UZ-A9PQ-01A,TCGA-UZ-A9PQ-01A-11R-A42S-07,PCDHB3,56132,44.7057,PCDHB3,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PO,TCGA-UZ-A9PO-01A,TCGA-UZ-A9PO-01A-11R-A38C-07,FAM86B2,653333,14.5257,FAM86B2,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A896,TCGA-Y8-A896-01A,TCGA-Y8-A896-01A-11R-A36F-07,STKLD1,169436,4.5683,C9orf96,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7585,TCGA-A4-7585-01A,TCGA-A4-7585-01A-11R-2139-07,LMNA,4000,4288.5852,LMNA,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9KE,TCGA-5P-A9KE-01A,TCGA-5P-A9KE-01A-11R-A42S-07,RTTN,25914,276.3751,RTTN,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A47M,TCGA-B1-A47M-01A,TCGA-B1-A47M-01A-11R-A24Z-07,PSMB10,5699,3709.5571,PSMB10,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-A4EM,TCGA-GL-A4EM-01A,TCGA-GL-A4EM-01A-11R-A24Z-07,ZNF692,55657,198.946,ZNF692,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-8518,TCGA-A4-8518-01A,TCGA-A4-8518-01A-11R-2404-07,LILRB4,11006,212.8679,LILRB4,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PZ,TCGA-UZ-A9PZ-01A,TCGA-UZ-A9PZ-01A-11R-A42S-07,MCM5,4174,1018.4697,MCM5,IlluminaHiSeq
TCGA-KIRP,TCGA-Y8-A898,TCGA-Y8-A898-01A,TCGA-Y8-A898-01A-11R-A355-07,HNRNPCL3,649330,16.0615,LOC649330,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7585,TCGA-A4-7585-01A,TCGA-A4-7585-01A-11R-2139-07,SCARNA10,692148,0.8039,SCARNA10,IlluminaHiSeq
TCGA-KIRP,TCGA-GL-A59T,TCGA-GL-A59T-01A,TCGA-GL-A59T-01A-21R-A28H-07,SLC12A1,6557,62.6316,SLC12A1,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A7SU,TCGA-SX-A7SU-01A,TCGA-SX-A7SU-01A-11R-A36F-07,SLC22A11,55867,794.3925,SLC22A11,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J8,TCGA-2Z-A9J8-01A,TCGA-2Z-A9J8-01A-11R-A42S-07,SMIM4,440957,441.4023,LOC440957,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4617,TCGA-B9-4617-01A,TCGA-B9-4617-01A-01R-1193-07,LAMTOR1,55004,1864.9022,C11orf59,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-A5E7,TCGA-P4-A5E7-01A,TCGA-P4-A5E7-01A-31R-A28H-07,SCGB2B2,284402,0.8061,SCGBL,IlluminaHiSeq
TCGA-KIRP,TCGA-PJ-A5Z9,TCGA-PJ-A5Z9-01A,TCGA-PJ-A5Z9-01A-11R-A28H-07,FSCN1,6624,1466.4083,FSCN1,IlluminaHiSeq
TCGA-KIRP,TCGA-BQ-5881,TCGA-BQ-5881-01A,TCGA-BQ-5881-01A-11R-1592-07,HSD3B7,80270,2350.7891,HSD3B7,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A856,TCGA-MH-A856-01A,TCGA-MH-A856-01A-11R-A355-07,ADGRF3,165082,6.1533,GPR113,IlluminaHiSeq
TCGA-KIRP,TCGA-UZ-A9PV,TCGA-UZ-A9PV-01A,TCGA-UZ-A9PV-01A-11R-A42S-07,UPP2,151531,4.7757,UPP2,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NI,TCGA-HE-A5NI-01A,TCGA-HE-A5NI-01A-11R-A26U-07,SAMD8,142891,41.2946,SAMD8,IlluminaHiSeq
TCGA-KIRP,TCGA-MH-A55Z,TCGA-MH-A55Z-01A,TCGA-MH-A55Z-01A-11R-A26U-07,MAN1C1,57134,27.7325,MAN1C1,IlluminaHiSeq
TCGA-KIRP,TCGA-G7-A8LE,TCGA-G7-A8LE-01A,TCGA-G7-A8LE-01A-11R-A36F-07,NPIPA1,9284,1269.9507,NPIP,IlluminaHiSeq
TCGA-KIRP,TCGA-SX-A71W,TCGA-SX-A71W-01A,TCGA-SX-A71W-01A-12R-A355-07,ZNF780B,163131,377.6248,ZNF780B,IlluminaHiSeq
TCGA-KIRP,TCGA-DW-7841,TCGA-DW-7841-01A,TCGA-DW-7841-01A-11R-A32Z-07,C11orf63,79864,156.2021,C11orf63,IlluminaHiSeq
TCGA-KIRP,TCGA-B3-3926,TCGA-B3-3926-01A,TCGA-B3-3926-01A-02R-1351-07,DNTT,1791,0.4399,DNTT,IlluminaHiSeq
TCGA-KIRP,TCGA-AL-3467,TCGA-AL-3467-01A,TCGA-AL-3467-01A-02R-1351-07,SIAH2,6478,339.6226,SIAH2,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JU,TCGA-5P-A9JU-01A,TCGA-5P-A9JU-01A-11R-A42S-07,ATF7IP,55729,761.3452,ATF7IP,IlluminaHiSeq
TCGA-KIRP,TCGA-5P-A9JU,TCGA-5P-A9JU-01A,TCGA-5P-A9JU-01A-11R-A42S-07,EFCAB6,64800,41.329,EFCAB6,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NI,TCGA-HE-A5NI-01A,TCGA-HE-A5NI-01A-11R-A26U-07,TRAPPC2L,51693,938.6161,TRAPPC2L,IlluminaHiSeq
TCGA-KIRP,TCGA-HE-A5NF,TCGA-HE-A5NF-01A,TCGA-HE-A5NF-01A-11R-A26U-07,MSANTD2,79684,110.6584,C11orf61,IlluminaHiSeq
TCGA-KIRP,TCGA-P4-A5E6,TCGA-P4-A5E6-01A,TCGA-P4-A5E6-01A-11R-A28H-07,HOXD9,3235,353.6648,HOXD9,IlluminaHiSeq
TCGA-KIRP,TCGA-2Z-A9J9,TCGA-2Z-A9J9-01A,TCGA-2Z-A9J9-01A-11R-A42S-07,OCM,654231,1.4959,OCM,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93W,TCGA-4A-A93W-01A,TCGA-4A-A93W-01A-11R-A37K-07,AEN,64782,688.7095,AEN,IlluminaHiSeq
TCGA-KIRP,TCGA-A4-7584,TCGA-A4-7584-01A,TCGA-A4-7584-01A-11R-2139-07,RAET1L,154064,4.7868,RAET1L,IlluminaHiSeq
TCGA-KIRP,TCGA-B1-A657,TCGA-B1-A657-01A,TCGA-B1-A657-01A-11R-A31O-07,BMP3,651,0.7044,BMP3,IlluminaHiSeq
TCGA-KIRP,TCGA-4A-A93X,TCGA-4A-A93X-01A,TCGA-4A-A93X-01A-11R-A37K-07,FRG2C,100288801,0.4373,FRG2C,IlluminaHiSeq
TCGA-KIRP,TCGA-B9-4117,TCGA-B9-4117-01A,TCGA-B9-4117-01A-02R-1351-07,,284632,0.7494,LOC284632,IlluminaHiSeq
